9.699999999999995293e-01,4.084202979473252960e-15,1.432060501046784791e-13,2.805256766225659600e-13,1.858348898665401042e-16,1.430573342131775365e-17,3.322741829217515873e-17,1.709075383603410002e-08,5.667274445091183370e-08,4.179992122337478584e-08,2.679051517244978447e-14,2.100000000000000193e-09
9.799999999999995381e-01,4.706657564455072526e-15,1.424377695417725934e-13,3.129428074113568158e-13,2.229020588980338975e-16,1.661014240710135085e-17,3.912761488605341034e-17,1.750640488394977758e-08,5.632299779132512873e-08,4.162664626509952697e-08,3.139746780493532738e-14,2.100000000000000193e-09
9.899999999999995470e-01,5.409627740844502340e-15,1.416809959616566198e-13,3.483212094649887744e-13,2.664329044284511857e-16,1.923287652701414597e-17,4.593420976738573284e-17,1.792298745758277581e-08,5.597892761133464213e-08,4.145583786627371268e-08,3.668043125608144636e-14,2.100000000000000193e-09
9.999999999999995559e-01,6.201607490832965199e-15,1.409354420379063730e-13,3.868542585592341644e-13,3.173891860934166469e-16,2.221042128697305640e-17,5.376424542052701027e-17,1.834037951406182655e-08,5.564038582474196589e-08,4.128743652792883313e-08,4.272097547742709650e-14,2.100000000000000193e-09
1.009999999999999565e+00,7.091770550138051804e-15,1.402008304108141852e-13,4.287420515969481765e-13,3.768502002431259582e-16,2.558254351849439440e-17,6.274688307717733217e-17,1.875846302969023557e-08,5.530722963936896040e-08,4.112138476295257056e-08,4.960824789931596236e-14,2.100000000000000193e-09
1.019999999999999574e+00,8.090005065400239613e-15,1.394768932469510006e-13,4.741913120471747283e-13,4.460237865836993120e-16,2.939249749570796984e-17,7.302432035720047036e-17,1.917712392826804549e-08,5.497932131765324231e-08,4.095762700894627474e-08,5.743943898093849458e-14,2.100000000000000193e-09
1.029999999999999583e+00,9.206948630030138924e-15,1.387633718222924130e-13,5.234152817425738445e-13,5.262580029592221239e-16,3.368723711505889998e-17,8.475274797128104280e-17,1.959625200647717807e-08,5.465652795029187753e-08,4.079610954567140472e-08,6.632025672797767421e-14,2.100000000000000193e-09
1.039999999999999591e+00,1.045402362654763580e-14,1.380600161274338443e-13,5.766335996250549376e-13,6.190534778457965233e-16,3.851763391876610634e-17,9.810334504432883884e-17,2.001574085682840869e-08,5.433872124210927503e-08,4.063678041679584080e-08,7.636540908579688472e-14,2.100000000000000193e-09
1.049999999999999600e+00,1.184347280230339913e-14,1.373665844935229018e-13,6.340721680601318570e-13,7.260764480848538878e-16,4.393870072603168270e-17,1.132633124931314971e-16,2.043548778862576431e-08,5.402577730936747003e-08,4.047958935568306479e-08,8.769909307356984999e-14,2.100000000000000193e-09
1.059999999999999609e+00,1.338839500465835035e-14,1.366828432376377501e-13,6.959630073656539076e-13,8.491724872682962651e-16,5.000982062005206064e-17,1.304369437687579917e-16,2.085539374735820623e-08,5.371757648781960401e-08,4.032448771497398336e-08,1.004554894886012532e-13,2.100000000000000193e-09
