,Te,ne,nH,nH_2s,nH2_v0,nH2_v1,nH2_v2,nH2_v3,nH2_v4,nH2_v5,nH2_v6,nH2_v7,nH2_v8,nH2_v9,nHp,nH2p,nH3p,nHm
3503,6.0962572144752425,1.2389150217798942e+16,9.170084724997555e+18,7.358535361005502e+16,3.1634936540396074e+20,4.830499771061015e+17,1.6268498506314346e+17,1.1326422864930416e+17,8.799394665251507e+16,7.136196859603673e+16,5.392594174708206e+16,4.312803679501401e+16,3.3554591969418436e+16,2.6113329772000156e+16,3570283658220012.0,744181901643167.2,8211097696007360.0,136413038071597.75
3504,6.096256762878701,1.2389151903961536e+16,9.170098026712944e+18,7.358535468510088e+16,3.1634935872483086e+20,4.830500207097605e+17,1.6268498452842614e+17,1.1326422627018978e+17,8.799394396405318e+16,7.136196571814488e+16,5.392593944911581e+16,4.312803481564611e+16,3.355459025820253e+16,2.6113328348642284e+16,3570286175859698.5,744181823209466.6,8211096929103459.0,136413024211087.66
3505,6.096256311400673,1.2389153589682466e+16,9.170111324947549e+18,7.358535575987066e+16,3.163493520474488e+20,4.8305006430198726e+17,1.6268498399384704e+17,1.1326422389169723e+17,8.799394127629426e+16,7.13619628410057e+16,5.392593715175053e+16,4.312803283679589e+16,3.3554588547434212e+16,2.611332692565673e+16,3570288692840301.5,744181744796312.1,8211096162400067.0,136413010354214.08
3506,6.0962558600411345,1.2389155274961814e+16,9.170124619702022e+18,7.35853568343644e+16,3.163493453718142e+20,4.8305010788278394e+17,1.6268498345940614e+17,1.1326422151382642e+17,8.799393858923816e+16,7.136195996461902e+16,5.3925934854986104e+16,4.312803085846323e+16,3.35545868371134e+16,2.6113325503043416e+16,3570291209161944.0,744181666403699.8,8211095395897146.0,136412996500976.34
3507,6.096255408800065,1.238915695979966e+16,9.170137910977014e+18,7.358535790858216e+16,3.1634933869792684e+20,4.830501514521527e+17,1.6268498292510346e+17,1.132642191365772e+17,8.799393590288477e+16,7.136195708898474e+16,5.3925932558822424e+16,4.312802888064804e+16,3.3554585127240016e+16,2.611332408080228e+16,3570293724824750.0,744181588031625.8,8211094629594658.0,136412982651373.77
3508,6.096254957677441,1.238915864419609e+16,9.170151198773174e+18,7.358535898252398e+16,3.1634933202578624e+20,4.830501950100957e+17,1.626849823909389e+17,1.1326421675994947e+17,8.799393321723394e+16,7.136195421410269e+16,5.3925930263259384e+16,4.312802690335022e+16,3.3554583417813972e+16,2.611332265893325e+16,3570296239828843.0,744181509680086.2,8211093863492568.0,136412968805405.67
3509,6.096254506673241,1.2389160328151188e+16,9.170164483091157e+18,7.358536005618994e+16,3.163493253553922e+20,4.830502385566151e+17,1.626849818569125e+17,1.1326421438394312e+17,8.799393053228555e+16,7.136195133997273e+16,5.3925927968296856e+16,4.312802492656969e+16,3.3554581708835184e+16,2.6113321237436256e+16,3570298754174346.0,744181431349077.4,8211093097590837.0,136412954963071.34
3510,6.096254055787442,1.2389162011665036e+16,9.170177763931612e+18,7.358536112958006e+16,3.1634931868674425e+20,4.83050282091713e+17,1.6268498132302422e+17,1.1326421200855803e+17,8.799392784803947e+16,7.136194846659474e+16,5.3925925673934744e+16,4.312802295030634e+16,3.3554580000303572e+16,2.611331981631123e+16,3570301267861383.0,744181353038595.2,8211092331889428.0,136412941124370.12
3511,6.096253605020022,1.2389163694737714e+16,9.17019104129519e+18,7.358536220269442e+16,3.163493120198422e+20,4.830503256153916e+17,1.6268498078927402e+17,1.1326420963379406e+17,8.799392516449557e+16,7.136194559396855e+16,5.392592338017293e+16,4.312802097456007e+16,3.3554578292219052e+16,2.6113318395558108e+16,3570303780890077.0,744181274748636.1,8211091566388304.0,136412927289301.31
3512,6.096253154370957,1.2389165377369312e+16,9.170204315182544e+18,7.358536327553302e+16,3.1634930535468564e+20,4.83050369127653e+17,1.6268498025566186e+17,1.1326420725965114e+17,8.799392248165373e+16,7.136194272209405e+16,5.3925921087011304e+16,4.312801899933079e+16,3.3554576584581536e+16,2.6113316975176812e+16,3570306293260552.0,744181196479195.9,8211090801087427.0,136412913457864.22
3513,6.096252703840227,1.2389167059559906e+16,9.170217585594323e+18,7.358536434809597e+16,3.163492986912743e+20,4.830504126284994e+17,1.6268497972218774e+17,1.1326420488612912e+17,8.799391979951378e+16,7.136193985097108e+16,5.392591879444975e+16,4.312801702461841e+16,3.3554574877390948e+16,2.611331555516727e+16,3570308804972931.5,744181118230270.8,8211090035986761.0,136412899630058.17
3514,6.096252253427807,1.2389168741309582e+16,9.17023085253118e+18,7.358536542038328e+16,3.163492920296079e+20,4.830504561179329e+17,1.6268497918885165e+17,1.132642025132279e+17,8.799391711807563e+16,7.13619369805995e+16,5.392591650248816e+16,4.312801505042282e+16,3.35545731706472e+16,2.6113314135529428e+16,3570311316027339.0,744181040001856.9,8211089271086269.0,136412885805882.47
3515,6.096251803133677,1.2389170422618424e+16,9.170244115993764e+18,7.358536649239502e+16,3.16349285369686e+20,4.830504995959557e+17,1.626849786556535e+17,1.1326420014094734e+17,8.799391443733912e+16,7.136193411097918e+16,5.392591421112642e+16,4.312801307674393e+16,3.355457146435021e+16,2.6113312716263204e+16,3570313826423897.5,744180961793950.5,8211088506385912.0,136412871985336.44
3516,6.096251352957814,1.2389172103486512e+16,9.170257375982729e+18,7.358536756413123e+16,3.163492787115083e+20,4.830505430625699e+17,1.6268497812259334e+17,1.1326419776928736e+17,8.799391175730414e+16,7.136193124210998e+16,5.392591192036441e+16,4.312801110358164e+16,3.355456975849989e+16,2.6113311297368532e+16,3570316336162731.0,744180883606547.6,8211087741885654.0,136412858168419.38
3517,6.096250902900195,1.2389173783913936e+16,9.170270632498724e+18,7.358536863559197e+16,3.1634927205507446e+20,4.8305058651777766e+17,1.626849775896711e+17,1.1326419539824782e+17,8.799390907797054e+16,7.136192837399175e+16,5.392590963020203e+16,4.3128009130935864e+16,3.355456805309616e+16,2.6113309878845344e+16,3570318845243963.0,744180805439644.4,8211086977585458.0,136412844355130.61
3518,6.096250452960797,1.238917546390077e+16,9.170283885542402e+18,7.358536970677728e+16,3.1634926540038426e+20,4.830506299615811e+17,1.626849770568868e+17,1.132641930278286e+17,8.79939063993382e+16,7.136192550662436e+16,5.392590734063917e+16,4.31280071588065e+16,3.355456634813894e+16,2.611330846069357e+16,3570321353667717.0,744180727293237.0,8211086213485286.0,136412830545469.45
3519,6.096250003139599,1.2389177143447104e+16,9.170297135114412e+18,7.358537077768722e+16,3.1634925874743725e+20,4.8305067339398246e+17,1.6268497652424032e+17,1.132641906580296e+17,8.7993903721407e+16,7.1361922640007656e+16,5.3925905051675704e+16,4.312800518719344e+16,3.3554564643628144e+16,2.6113307042913136e+16,3570323861434116.5,744180649167321.6,8211085449585101.0,136412816739435.22
3520,6.096249553436579,1.2389178822553016e+16,9.170310381215407e+18,7.358537184832182e+16,3.163492520962331e+20,4.830507168149838e+17,1.626849759917317e+17,1.132641882888507e+17,8.79939010441768e+16,7.13619197741415e+16,5.392590276331154e+16,4.31280032160966e+16,3.3554562939563692e+16,2.6113305625503976e+16,3570326368543284.5,744180571061894.1,8211084685884866.0,136412802937027.22
3521,6.096249103851712,1.2389180501218596e+16,9.170323623846039e+18,7.358537291868117e+16,3.1634924544677164e+20,4.830507602245873e+17,1.6268497545936096e+17,1.1326418592029178e+17,8.799389836764744e+16,7.136191690902577e+16,5.3925900475546536e+16,4.312800124551589e+16,3.3554561235945492e+16,2.6113304208466024e+16,3570328874995345.0,744180492976951.0,8211083922384544.0,136412789138244.77
3522,6.096248654384979,1.238918217944392e+16,9.170336863006957e+18,7.358537398876528e+16,3.163492387990524e+20,4.8305080362279514e+17,1.62684974927128e+17,1.1326418355235272e+17,8.799389569181883e+16,7.13619140446603e+16,5.392589818838061e+16,4.31279992754512e+16,3.3554559532773468e+16,2.611330279179921e+16,3570331380790422.0,744180414912488.1,8211083159084097.0,136412775343087.17
3523,6.096248205036355,1.2389183857229074e+16,9.170350098698812e+18,7.358537505857422e+16,3.1634923215307506e+20,4.830508470096094e+17,1.626849743950328e+17,1.132641811850334e+17,8.799389301669083e+16,7.136191118104497e+16,5.392589590181363e+16,4.312799730590244e+16,3.3554557830047532e+16,2.611330137550346e+16,3570333885928638.0,744180336868501.8,8211082395983488.0,136412761551553.75
3524,6.096247755805818,1.238918553457414e+16,9.170363330922257e+18,7.358537612810805e+16,3.163492255088393e+20,4.830508903850323e+17,1.626849738630754e+17,1.1326417881833373e+17,8.79938903422633e+16,7.1361908318179624e+16,5.39258936158455e+16,4.31279953368695e+16,3.355455612776761e+16,2.6113299959578708e+16,3570336390410117.0,744180258844987.9,8211081633082680.0,136412747763643.81
3525,6.096247306693346,1.2389187211479206e+16,9.170376559677944e+18,7.35853771973668e+16,3.163492188663448e+20,4.830509337490659e+17,1.6268497333125568e+17,1.1326417645225357e+17,8.79938876685361e+16,7.1361905456064136e+16,5.3925891330476104e+16,4.312799336835231e+16,3.3554554425933604e+16,2.6113298544024884e+16,3570338894234982.5,744180180841942.9,8211080870381636.0,136412733979356.69
3526,6.096246857698918,1.2389188887944346e+16,9.170389784966522e+18,7.358537826635053e+16,3.163492122255913e+20,4.8305097710171245e+17,1.626849727995737e+17,1.132641740867928e+17,8.79938849955091e+16,7.136190259469835e+16,5.392588904570532e+16,4.312799140035076e+16,3.355455272454544e+16,2.611329712884192e+16,3570341397403358.0,744180102859362.6,8211080107880318.0,136412720198691.67
3527,6.096246408822509,1.2389190563969652e+16,9.170403006788642e+18,7.358537933505928e+16,3.1634920558657844e+20,4.83051020442974e+17,1.6268497226802938e+17,1.1326417172195133e+17,8.799388232318219e+16,7.136189973408214e+16,5.392588676153304e+16,4.312798943286475e+16,3.3554551023603036e+16,2.6113295714029744e+16,3570343899915367.5,744180024897243.4,8211079345578690.0,136412706421648.1
3528,6.096245960064098,1.2389192239555202e+16,9.170416225144957e+18,7.358538040349312e+16,3.163491989493059e+20,4.830510637728528e+17,1.626849717366227e+17,1.1326416935772901e+17,8.799387965155523e+16,7.136189687421536e+16,5.392588447795915e+16,4.3127987465894184e+16,3.3554549323106304e+16,2.6113294299588292e+16,3570346401771133.5,744179946955581.2,8211078583476713.0,136412692648225.25
3529,6.096245511423663,1.2389193914701082e+16,9.170429440036118e+18,7.35853814716521e+16,3.163491923137732e+20,4.830511070913509e+17,1.6268497120535363e+17,1.1326416699412576e+17,8.799387698062808e+16,7.136189401509787e+16,5.392588219498355e+16,4.312798549943897e+16,3.355454762305516e+16,2.611329288551749e+16,3570348902970780.0,744179869034372.4,8211077821574351.0,136412678878422.47
3530,6.096245062901181,1.238919558940737e+16,9.170442651462775e+18,7.358538253953624e+16,3.163491856799802e+20,4.830511503984705e+17,1.626849706742222e+17,1.1326416463114144e+17,8.799387431040062e+16,7.136189115672953e+16,5.392587991260612e+16,4.312798353349901e+16,3.355454592344953e+16,2.6113291471817264e+16,3570351403514430.5,744179791133613.0,8211077059871567.0,136412665112239.05
3531,6.096244614496629,1.2389197263674158e+16,9.170455859425579e+18,7.358538360714563e+16,3.1634917904792656e+20,4.8305119369421376e+17,1.6268497014322832e+17,1.1326416226877594e+17,8.799387164087272e+16,7.13618882991102e+16,5.3925877630826744e+16,4.312798156807421e+16,3.3554544224289316e+16,2.611329005848755e+16,3570353903402209.0,744179713253299.0,8211076298368323.0,136412651349674.33
3532,6.096244166209987,1.238919893750152e+16,9.170469063925183e+18,7.358538467448029e+16,3.163491724176119e+20,4.830512369785828e+17,1.62684969612372e+17,1.1326415990702914e+17,8.799386897204422e+16,7.1361885442239736e+16,5.392587534964532e+16,4.312797960316446e+16,3.3554542525574444e+16,2.6113288645528284e+16,3570356402634238.5,744179635393426.8,8211075537064582.0,136412637590727.6
3533,6.0962437180412286,1.2389200610889542e+16,9.170482264962237e+18,7.358538574154029e+16,3.163491657890358e+20,4.830512802515798e+17,1.6268496908165322e+17,1.1326415754590093e+17,8.799386630391502e+16,7.136188258611799e+16,5.392587306906172e+16,4.312797763876969e+16,3.3554540827304828e+16,2.611328723293939e+16,3570358901210642.0,744179557553992.2,8211074775960307.0,136412623835398.17
3534,6.096243269990335,1.238920228383831e+16,9.170495462537393e+18,7.358538680832566e+16,3.1634915916219816e+20,4.8305132351320685e+17,1.6268496855107194e+17,1.1326415518539118e+17,8.7993863636485e+16,7.136187973074485e+16,5.392587078907585e+16,4.312797567488978e+16,3.3554539129480388e+16,2.61132858207208e+16,3570361399131544.0,744179479734991.6,8211074015055461.0,136412610083685.38
3535,6.096242822057282,1.2389203956347906e+16,9.170508656651302e+18,7.358538787483648e+16,3.1634915253709845e+20,4.830513667634661e+17,1.626849680206281e+17,1.132641528254998e+17,8.799386096975398e+16,7.136187687612014e+16,5.392586850968759e+16,4.312797371152463e+16,3.3554537432101036e+16,2.6113284408872444e+16,3570363896397067.5,744179401936421.0,8211073254350006.0,136412596335588.52
3536,6.096242374242048,1.2389205628418412e+16,9.170521847304614e+18,7.358538894107277e+16,3.163491459137364e+20,4.830514100023598e+17,1.6268496749032173e+17,1.1326415046622666e+17,8.799385830372187e+16,7.136187402224374e+16,5.3925866230896824e+16,4.312797174867417e+16,3.3554535735166692e+16,2.6113282997394256e+16,3570366393007336.5,744179324158276.6,8211072493843905.0,136412582591106.9
3537,6.09624192654461,1.2389207300049908e+16,9.170535034497981e+18,7.358539000703461e+16,3.1634913929211177e+20,4.8305145322989e+17,1.6268496696015277e+17,1.1326414810757165e+17,8.799385563838853e+16,7.136187116911552e+16,5.392586395270345e+16,4.312796978633829e+16,3.355453403867727e+16,2.611328158628616e+16,3570368888962473.5,744179246400554.6,8211071733537121.0,136412568850239.88
3538,6.096241478964946,1.2389208971242486e+16,9.170548218232055e+18,7.358539107272202e+16,3.163491326722241e+20,4.830514964460589e+17,1.626849664301212e+17,1.1326414574953464e+17,8.799385297375382e+16,7.136186831673531e+16,5.392586167510734e+16,4.312796782451688e+16,3.3554532342632692e+16,2.6113280175548096e+16,3570371384262603.0,744179168663251.0,8211070973429617.0,136412555112986.72
3539,6.096241031503034,1.2389210641996218e+16,9.170561398507486e+18,7.358539213813507e+16,3.1634912605407314e+20,4.8305153965086854e+17,1.6268496590022704e+17,1.132641433921155e+17,8.799385030981762e+16,7.136186546510299e+16,5.39258593981084e+16,4.3127965863209864e+16,3.3554530647032868e+16,2.6113278765179984e+16,3570373878907848.0,744179090946362.0,8211070213521355.0,136412541379346.75
3540,6.09624058415885,1.2389212312311194e+16,9.170574575324927e+18,7.358539320327381e+16,3.163491194376585e+20,4.830515828443212e+17,1.626849653704702e+17,1.1326414103531416e+17,8.799384764657979e+16,7.1361862614218424e+16,5.3925857121706504e+16,4.312796390241714e+16,3.3554528951877716e+16,2.6113277355181764e+16,3570376372898332.5,744179013249883.6,8211069453812298.0,136412527649319.3
3541,6.096240136932373,1.2389213982187496e+16,9.170587748685027e+18,7.358539426813827e+16,3.1634911282298e+20,4.83051626026419e+17,1.626849648408507e+17,1.1326413867913048e+17,8.79938449840402e+16,7.136185976408146e+16,5.392585484590155e+16,4.312796194213861e+16,3.3554527257167156e+16,2.611327594555336e+16,3570378866234179.0,744178935573812.1,8211068694302410.0,136412513922903.66
3542,6.096239689823581,1.2389215651625208e+16,9.170600918588439e+18,7.358539533272854e+16,3.163491062100372e+20,4.830516691971641e+17,1.6268496431136845e+17,1.1326413632356434e+17,8.799384232219872e+16,7.136185691469195e+16,5.392585257069342e+16,4.312795998237417e+16,3.3554525562901104e+16,2.6113274536294708e+16,3570381358915512.0,744178857918143.6,8211067934991652.0,136412500200099.16
3543,6.09623924283245,1.238921732062441e+16,9.170614085035812e+18,7.358539639704464e+16,3.163490995988297e+20,4.830517123565586e+17,1.6268496378202352e+17,1.1326413396861562e+17,8.799383966105522e+16,7.136185406604977e+16,5.392585029608201e+16,4.312795802312373e+16,3.355452386907947e+16,2.6113273127405736e+16,3570383850942455.0,744178780282874.1,8211067175879987.0,136412486480905.1
3544,6.096238795958959,1.238921898918519e+16,9.1706272480278e+18,7.358539746108662e+16,3.163490929893574e+20,4.830517555046046e+17,1.626849632528158e+17,1.1326413161428421e+17,8.799383700060955e+16,7.1361851218154776e+16,5.39258480220672e+16,4.31279560643872e+16,3.355452217570218e+16,2.6113271718886376e+16,3570386342315131.0,744178702668000.0,8211066416967379.0,136412472765320.81
3545,6.096238349203085,1.2389220657307624e+16,9.170640407565052e+18,7.358539852485454e+16,3.1634908638161974e+20,4.830517986413044e+17,1.626849627237453e+17,1.1326412926057e+17,8.799383434086162e+16,7.1361848371006824e+16,5.392584574864888e+16,4.312795410616447e+16,3.3554520482769144e+16,2.6113270310736556e+16,3570388833033663.5,744178625073517.1,8211065658253790.0,136412459053345.6
3546,6.0962379025648055,1.2389222324991804e+16,9.17065356364822e+18,7.358539958834845e+16,3.163490797756165e+20,4.8305184176666003e+17,1.6268496219481203e+17,1.1326412690747286e+17,8.799383168181126e+16,7.136184552460577e+16,5.392584347582693e+16,4.312795214845546e+16,3.3554518790280284e+16,2.611326890295621e+16,3570391323098176.5,744178547499421.9,8211064899739183.0,136412445344978.77
3547,6.096237456044099,1.2389223992237804e+16,9.170666716277956e+18,7.35854006515684e+16,3.1634907317134734e+20,4.8305188488067366e+17,1.626849616660159e+17,1.132641245549927e+17,8.799382902345837e+16,7.136184267895148e+16,5.3925841203601256e+16,4.3127950191260056e+16,3.355451709823551e+16,2.611326749554526e+16,3570393812508793.0,744178469945710.1,8211064141423520.0,136412431640219.64
3548,6.096237009640942,1.2389225659045712e+16,9.17067986545491e+18,7.358540171451445e+16,3.1634906656881194e+20,4.8305192798334746e+17,1.626849611373569e+17,1.1326412220312938e+17,8.79938263658028e+16,7.1361839834043816e+16,5.392583893197173e+16,4.312794823457817e+16,3.3554515406634744e+16,2.6113266088503652e+16,3570396301265637.0,744178392412378.2,8211063383306765.0,136412417939067.53
3549,6.096236563355312,1.2389227325415612e+16,9.170693011179734e+18,7.358540277718662e+16,3.1634905996800996e+20,4.830519710746835e+17,1.6268496060883504e+17,1.1326411985188278e+17,8.799382370884442e+16,7.136183698988263e+16,5.392583666093825e+16,4.312794627840971e+16,3.3554513715477904e+16,2.6113264681831304e+16,3570398789368831.5,744178314899422.2,8211062625388880.0,136412404241521.75
3550,6.096236117187187,1.2389228991347586e+16,9.170706153453079e+18,7.3585403839585e+16,3.163490533689411e+20,4.830520141546841e+17,1.6268496008045027e+17,1.132641175012528e+17,8.79938210525831e+16,7.1361834146467784e+16,5.3925834390500696e+16,4.312794432275458e+16,3.35545120247649e+16,2.611326327552815e+16,3570401276818500.5,744178237406838.2,8211061867669828.0,136412390547581.61
3551,6.096235671136545,1.2389230656841714e+16,9.170719292275595e+18,7.35854049017096e+16,3.16349046771605e+20,4.8305205722335123e+17,1.6268495955220256e+17,1.1326411515123933e+17,8.79938183970187e+16,7.1361831303799144e+16,5.392583212065896e+16,4.3127942367612664e+16,3.3554510334495652e+16,2.6113261869594124e+16,3570403763614767.0,744178159934622.4,8211061110149571.0,136412376857246.44
3552,6.096235225203364,1.2389232321898084e+16,9.170732427647935e+18,7.358540596356051e+16,3.163490401760013e+20,4.8305210028068717e+17,1.6268495902409187e+17,1.1326411280184222e+17,8.799381574215112e+16,7.136182846187656e+16,5.392582985141293e+16,4.3127940412983896e+16,3.355450864467008e+16,2.611326046402915e+16,3570406249757755.0,744178082482770.8,8211060352828073.0,136412363170515.53
3553,6.096234779387619,1.2389233986516776e+16,9.17074555957075e+18,7.358540702513776e+16,3.163490335821298e+20,4.8305214332669395e+17,1.6268495849611824e+17,1.1326411045306139e+17,8.79938130879802e+16,7.1361825620699896e+16,5.39258275827625e+16,4.312793845886815e+16,3.3554506955288096e+16,2.6113259058833172e+16,3570408735247587.5,744178005051279.6,8211059595705296.0,136412349487388.2
3554,6.096234333689291,1.2389235650697872e+16,9.170758688044691e+18,7.358540808644139e+16,3.1634902698999e+20,4.830521863613738e+17,1.6268495796828157e+17,1.1326410810489672e+17,8.799381043450581e+16,7.1361822780269016e+16,5.3925825314707544e+16,4.312793650526535e+16,3.3554505266349616e+16,2.6113257654006104e+16,3570411220084388.5,744177927640145.1,8211058838781203.0,136412335807863.78
3555,6.096233888108356,1.238923731444146e+16,9.170771813070409e+18,7.358540914747147e+16,3.163490203995817e+20,4.830522293847289e+17,1.6268495744058186e+17,1.1326410575734806e+17,8.799380778172782e+16,7.136181994058377e+16,5.392582304724796e+16,4.31279345521754e+16,3.355450357785456e+16,2.611325624954789e+16,3570413704268281.5,744177850249363.2,8211058082055757.0,136412322131941.58
3556,6.096233442644792,1.238923897774762e+16,9.170784934648554e+18,7.358541020822805e+16,3.1634901381090456e+20,4.830522723967613e+17,1.626849569130191e+17,1.1326410341041534e+17,8.799380512964611e+16,7.1361817101644024e+16,5.392582078038364e+16,4.312793259959819e+16,3.3554501889802844e+16,2.611325484545845e+16,3570416187799389.5,744177772878930.1,8211057325528920.0,136412308459620.89
3557,6.096232997298576,1.2389240640616432e+16,9.17079805277978e+18,7.358541126871117e+16,3.163490072239582e+20,4.8305231539747315e+17,1.6268495638559325e+17,1.1326410106409842e+17,8.799380247826054e+16,7.136181426344964e+16,5.3925818514114456e+16,4.312793064753363e+16,3.3554500202194384e+16,2.611325344173772e+16,3570418670677836.5,744177695528842.0,8211056569200655.0,136412294790901.05
3558,6.096232552069686,1.2389242303047986e+16,9.170811167464736e+18,7.358541232892088e+16,3.163490006387423e+20,4.830523583868667e+17,1.626849558583043e+17,1.1326409871839717e+17,8.799379982757099e+16,7.136181142600047e+16,5.392581624844031e+16,4.3127928695981624e+16,3.3554498515029096e+16,2.611325203838563e+16,3570421152903746.0,744177618199095.0,8211055813070926.0,136412281125781.34
3559,6.096232106958099,1.2389243965042358e+16,9.170824278704074e+18,7.358541338885723e+16,3.163489940552567e+20,4.83052401364944e+17,1.626849553311522e+17,1.132640963733115e+17,8.799379717757731e+16,7.1361808589296376e+16,5.392581398336109e+16,4.312792674494208e+16,3.35544968283069e+16,2.611325063540211e+16,3570423634477241.0,744177540889685.1,8211055057139694.0,136412267464261.12
3560,6.096231661963793,1.2389245626599636e+16,9.170837386498444e+18,7.358541444852029e+16,3.1634898747350077e+20,4.8305244433170726e+17,1.6268495480413696e+17,1.1326409402884128e+17,8.79937945282794e+16,7.1361805753337224e+16,5.392581171887668e+16,4.31279247944149e+16,3.3554495142027708e+16,2.6113249232787096e+16,3570426115398445.5,744177463600608.8,8211054301406923.0,136412253806339.67
3561,6.096231217086746,1.2389247287719904e+16,9.170850490848499e+18,7.35854155079101e+16,3.163489808934744e+20,4.830524872871586e+17,1.626849542772585e+17,1.132640916849864e+17,8.799379187967707e+16,7.136180291812287e+16,5.392580945498697e+16,4.3127922844399976e+16,3.355449345619144e+16,2.611324783054051e+16,3570428595667483.0,744177386331861.8,8211053545872576.0,136412240152016.33
3562,6.096230772326935,1.2389248948403242e+16,9.170863591754889e+18,7.358541656702669e+16,3.163489743151772e+20,4.8305253023130016e+17,1.6268495375051683e+17,1.1326408934174675e+17,8.799378923177026e+16,7.136180008365317e+16,5.392580719169183e+16,4.3127920894897224e+16,3.355449177079801e+16,2.6113246428662292e+16,3570431075284477.0,744177309083440.4,8211052790536614.0,136412226501290.38
3563,6.096230327684339,1.238925060864973e+16,9.170876689218267e+18,7.358541762587013e+16,3.1634896773860884e+20,4.8305257316413414e+17,1.6268495322391194e+17,1.1326408699912219e+17,8.79937865845588e+16,7.136179724992798e+16,5.392580492899118e+16,4.3127918945906536e+16,3.3554490085847336e+16,2.6113245027152364e+16,3570433554249550.5,744177231855340.6,8211052035399001.0,136412212854161.16
3564,6.096229883158934,1.2389252268459458e+16,9.170889783239282e+18,7.358541868444046e+16,3.16348961163769e+20,4.830526160856626e+17,1.6268495269744378e+17,1.1326408465711262e+17,8.799378393804254e+16,7.1361794416947176e+16,5.392580266688489e+16,4.312791699742783e+16,3.3554488401339332e+16,2.6113243626010664e+16,3570436032562827.5,744177154647558.9,8211051280459700.0,136412199210627.97
3565,6.096229438750697,1.2389253927832506e+16,9.170902873818586e+18,7.358541974273776e+16,3.163489545906574e+20,4.8305265899588774e+17,1.6268495217111232e+17,1.1326408231571794e+17,8.79937812922214e+16,7.13617915847106e+16,5.392580040537285e+16,4.312791504946101e+16,3.355448671727392e+16,2.6113242225237116e+16,3570438510224432.0,744177077460091.1,8211050525718673.0,136412185570690.12
3566,6.096228994459608,1.2389255586768958e+16,9.170915960956831e+18,7.358542080076205e+16,3.163489480192736e+20,4.830527018948118e+17,1.6268495164491754e+17,1.13264079974938e+17,8.799377864709522e+16,7.136178875321812e+16,5.392579814445494e+16,4.312791310200596e+16,3.3554485033651012e+16,2.6113240824831652e+16,3570440987234486.5,744177000292933.5,8211049771175884.0,136412171934346.95
3567,6.096228550285643,1.2389257245268894e+16,9.170929044654667e+18,7.358542185851338e+16,3.163489414496174e+20,4.830527447824367e+17,1.6268495111885942e+17,1.1326407763477272e+17,8.799377600266386e+16,7.13617859224696e+16,5.3925795884131064e+16,4.31279111550626e+16,3.355448335047053e+16,2.611323942479421e+16,3570443463593115.0,744176923146082.2,8211049016831294.0,136412158301597.75
3568,6.0962281062287795,1.2389258903332398e+16,9.170942124912746e+18,7.358542291599182e+16,3.1634893488168835e+20,4.830527876587648e+17,1.6268495059293795e+17,1.1326407529522195e+17,8.79937733589272e+16,7.136178309246489e+16,5.3925793624401096e+16,4.312790920863083e+16,3.3554481667732384e+16,2.6113238025124708e+16,3570445939300441.0,744176846019533.2,8211048262684867.0,136412144672441.84
3569,6.096227662288996,1.2389260560959558e+16,9.170955201731719e+18,7.35854239731974e+16,3.1634892831548624e+20,4.8305283052379814e+17,1.626849500671531e+17,1.1326407295628558e+17,8.799377071588512e+16,7.136178026320385e+16,5.3925791365264936e+16,4.312790726271056e+16,3.3554479985436496e+16,2.611323662582309e+16,3570448414356587.5,744176768913282.9,8211047508736566.0,136412131046878.55
3570,6.09622721846627,1.2389262218150452e+16,9.170968275112237e+18,7.358542503013019e+16,3.163489217510107e+20,4.830528733775389e+17,1.626849495415048e+17,1.1326407061796352e+17,8.799376807353747e+16,7.1361777434686344e+16,5.392578910672246e+16,4.312790531730168e+16,3.355447830358278e+16,2.6113235226889276e+16,3570450888761679.0,744176691827327.1,8211046754986353.0,136412117424907.16
3571,6.096226774760578,1.2389263874905166e+16,9.170981345054951e+18,7.358542608679022e+16,3.163489151882613e+20,4.8305291621998925e+17,1.6268494901599306e+17,1.1326406828025563e+17,8.799376543188413e+16,7.136177460691224e+16,5.392578684877357e+16,4.3127903372404104e+16,3.355447662217115e+16,2.6113233828323204e+16,3570453362515838.5,744176614761662.1,8211046001434191.0,136412103806526.98
3572,6.0962263311718985,1.2389265531223778e+16,9.170994411560514e+18,7.358542714317757e+16,3.163489086272379e+20,4.830529590511513e+17,1.6268494849061786e+17,1.1326406594316181e+17,8.799376279092496e+16,7.136177177988138e+16,5.3925784591418136e+16,4.312790142801773e+16,3.355447494120153e+16,2.61132324301248e+16,3570455835619189.5,744176537716284.1,8211045248080042.0,136412090191737.38
3573,6.096225887700209,1.2389267187106378e+16,9.171007474629575e+18,7.358542819929226e+16,3.1634890206794e+20,4.830530018710272e+17,1.6268494796537917e+17,1.1326406360668192e+17,8.799376015065982e+16,7.136176895359363e+16,5.392578233465606e+16,4.312789948414246e+16,3.3554473260673828e+16,2.6113231032293996e+16,3570458308071855.5,744176460691189.2,8211044494923871.0,136412076580537.62
3574,6.096225444345486,1.2389268842553044e+16,9.171020534262786e+18,7.358542925513435e+16,3.1634889551036744e+20,4.830530446796191e+17,1.6268494744027696e+17,1.1326406127081587e+17,8.799375751108862e+16,7.1361766128048856e+16,5.392578007848723e+16,4.312789754077821e+16,3.355447158058797e+16,2.6113229634830724e+16,3570460779873959.5,744176383686373.5,8211043741965638.0,136412062972927.03
