,Te,ne,nH,nH_2s,nH2_v0,nH2_v1,nH2_v2,nH2_v3,nH2_v4,nH2_v5,nH2_v6,nH2_v7,nH2_v8,nH2_v9,nHp,nH2p,nH3p,nHm
5885,0.019579673541464015,5408678746986236.0,5.752181275770969e+18,1.1257946141358478e+16,3.188369966942431e+20,1.466199541051239e+17,6.698645097838788e+16,4.194441630323121e+16,2.8573652899489028e+16,1.9688479157633756e+16,1.2782962050577748e+16,8726589955460776.0,5894309026326435.0,3923407693774150.0,1086492901525290.4,2.567930901971709,4476472755857608.0,154286910396664.66
5886,0.019547149720516677,5406054979920159.0,5.750989004229379e+18,1.1234115931728962e+16,3.188380624570476e+20,1.4642534354177466e+17,6.690906648368096e+16,4.18909380997946e+16,2.8533388504914676e+16,1.965786346004896e+16,1.2761289437581814e+16,8710481305757655.0,5882597326963419.0,3914990245449689.0,1085852507767543.9,2.566683634292835,4474412928520473.5,154210456367861.47
5887,0.019514705789173633,5403434173256250.0,5.749796932059251e+18,1.1210335770107398e+16,3.188391275027899e+20,1.4623099352723066e+17,6.68317532263871e+16,4.183751722964395e+16,2.8493174312920228e+16,1.9627292011133212e+16,1.2739651981610308e+16,8694401692776796.0,5870908603114188.0,3906590737575463.0,1085213014863157.1,2.565437759405132,4472355226911247.0,154134068518157.1
5888,0.01948234118024353,5400816314173294.0,5.748605059410535e+18,1.1186605429807006e+16,3.188401918331106e+20,1.4603690324610474e+17,6.675451114415326e+16,4.1784153611728744e+16,2.8453010221292972e+16,1.9596764689464176e+16,1.2718049567078984e+16,8678351006423903.0,5859242758304210.0,3898209087544080.0,1084574418487192.6,2.5641932754796657,4470299642349762.5,154057746663663.88
5889,0.019450055893726358,5398201402671290.0,5.747413386283235e+18,1.1162924910827784e+16,3.188412554480099e+20,1.4584307269839683e+17,6.667734023697944e+16,4.1730847246048984e+16,2.8412896230032904e+16,1.9566281495041852e+16,1.2696482193987842e+16,8662329246698975.0,5847599792533484.0,3889845295355540.0,1083936718639650.1,2.5629501825164365,4468246174836019.0,153981490804381.8
5890,0.019417849929622123,5395589438750239.0,5.746221912677347e+18,1.1139294213169736e+16,3.188423183474877e+20,1.4564950188410698e+17,6.6600240504865624e+16,4.167759813260465e+16,2.8372832339140028e+16,1.9535842427866236e+16,1.2674949862336884e+16,8646336413602012.0,5835979705802011.0,3881499361009843.5,1083299915320529.9,2.561708480515444,4466194824370017.5,153905300940310.9
5891,0.019385723287930826,5392980422410140.0,5.745030638592874e+18,1.1115713336832858e+16,3.1884338053154406e+20,1.454561908032352e+17,6.6523211947811816e+16,4.162440627139576e+16,2.8332818548614344e+16,1.950544748793733e+16,1.2653452572126106e+16,8630372507133013.0,5824382498109790.0,3873171284506989.5,1082664008529831.8,2.560468169476689,4464145590951757.0,153829177071451.12
5892,0.019353675968652426,5390374353650992.0,5.743839564029814e+18,1.1092182281817126e+16,3.188444420001789e+20,1.4526313945578125e+17,6.644625456581794e+16,4.157127166242226e+16,2.829285485845581e+16,1.94750966752551e+16,1.2631990323355488e+16,8614437527291962.0,5812808169456810.0,3864861065846969.5,1082028998267555.1,2.559229249400169,4462098474581236.0,153753119197802.4
5893,0.019321707971787002,5387771232472798.0,5.742648688988169e+18,1.106870104812259e+16,3.188455027533922e+20,1.4507034784174554e+17,6.636936835888415e+16,4.151819430568424e+16,2.8252941268664504e+16,1.9444789989819612e+16,1.2610563116025074e+16,8598531474078894.0,5801256719843094.0,3856568705029802.0,1081394884533701.4,2.5579917202858877,4460053475258459.0,153677127319364.94
5894,0.01928981929733451,5385171058875556.0,5.741458013467938e+18,1.1045269635749226e+16,3.1884656279118414e+20,1.448778159611279e+17,6.629255332701038e+16,4.146517420118166e+16,2.8213077779240388e+16,1.9414527431630836e+16,1.2589170950134842e+16,8582654347493790.0,5789728149268630.0,3848294202055477.0,1080761667328269.8,2.5567555821338432,4458010592983423.0,153601201436138.6
5895,0.019258009945294956,5382573832859269.0,5.740267537469119e+18,1.1021888044697034e+16,3.188476221135545e+20,1.4468554381392832e+17,6.621580947019662e+16,4.141221134891453e+16,2.8173264390183468e+16,1.9384309000688772e+16,1.2567813825684792e+16,8566806147536651.0,5778222457733419.0,3840037556923995.5,1080129346651260.2,2.5555208349440357,4455969827756129.0,153525341548123.4
5896,0.01922627991566834,5379979554423933.0,5.739077260991716e+18,1.0998556274966014e+16,3.188486807205035e+20,1.4449353140014678e+17,6.613913678844287e+16,4.135930574888283e+16,2.8133501101493732e+16,1.9354134696993416e+16,1.2546491742674926e+16,8550986874207477.0,5766739645237460.0,3831798769635356.5,1079497922502673.0,2.554287478716465,4453931179576576.0,153449547655319.34
5897,0.019194629208454658,5377388223569549.0,5.737887184035726e+18,1.0975274326556164e+16,3.1884973861203096e+20,1.443017787197833e+17,6.606253528174914e+16,4.130645740108658e+16,2.809378791317119e+16,1.932400452054477e+16,1.252520470110524e+16,8535196527506268.0,5755279711780754.0,3823577840189561.0,1078867394882507.9,2.5530555134511315,4451894648444764.5,153373819757726.44
5898,0.019163057823653913,5374799840296117.0,5.73669730660115e+18,1.0952042199467486e+16,3.1885079578813694e+20,1.4411028577283789e+17,6.598600495011541e+16,4.125366630552575e+16,2.805412482521584e+16,1.9293918471342836e+16,1.2503952700975738e+16,8519435107433024.0,5743842657363301.0,3815374768586608.5,1078237763790764.9,2.5518249391480348,4449860234360694.5,153298157855344.7
5899,0.01913156463746725,5372214378902391.0,5.735507628986141e+18,1.09288594355439e+16,3.1885185225216786e+20,1.439190509047928e+17,6.590954566138794e+16,4.120093229322368e+16,2.8014511626810852e+16,1.926387630104287e+16,1.248273550693049e+16,8503702390563499.0,5732428286662201.0,3807189387936158.5,1077609020572760.5,2.55059574877768,4447827919905507.0,153222561575878.9
5900,0.019100147614260224,5369631792833472.0,5.734318151730769e+18,1.0905725204887552e+16,3.188529080101855e+20,1.4372807111867694e+17,6.583315717618535e+16,4.114825505809831e+16,2.7974947936085496e+16,1.9233877559796572e+16,1.246155269264892e+16,8487997972189986.0,5721036245872153.0,3799021395935260.0,1076981149551516.0,2.549367929606933,4445797673526912.5,153147030244958.75
5901,0.01906880671196076,5367052081127174.0,5.733128874846196e+18,1.0882639490346272e+16,3.1885396306231506e+20,1.4353734635254938e+17,6.575683948956012e+16,4.109563459382357e+16,2.793543374514732e+16,1.9203922238306536e+16,1.2440404249319908e+16,8472321843948060.0,5709666527680773.0,3790870786335972.0,1076354150403022.6,2.548141481372628,4443769494572794.5,153071563848646.4
5902,0.019037541930568842,5364475243783493.0,5.731939798332423e+18,1.0859602291920058e+16,3.1885501740855656e+20,1.4334687660641011e+17,6.568059260151223e+16,4.104307090039946e+16,2.7895969053996324e+16,1.917401033657277e+16,1.2419290176943454e+16,8456674005837719.0,5698319132088060.0,3782737559138295.0,1075728023127280.0,2.546916404074765,4441743383043152.5,152996162386941.84
5903,0.019006353270084486,5361901280802433.0,5.730750922189448e+18,1.083661360960891e+16,3.188560710489101e+20,1.4315666188025915e+17,6.56044165120417e+16,4.0990563977825976e+16,2.7856553862632504e+16,1.9144141854595264e+16,1.2398210475519556e+16,8441054457858964.0,5686994059094016.0,3774621714342228.5,1075102767724288.5,2.5456926977133443,4439719338937986.5,152920825859845.12
5904,0.01897524073050768,5359330192183991.0,5.729562246417273e+18,1.081367344341283e+16,3.188571239833755e+20,1.4296670217409648e+17,6.55283112211485e+16,4.093811382610313e+16,2.7817188171055864e+16,1.9114316792374028e+16,1.2377165145048214e+16,8425463200011796.0,5675691308698639.0,3766523251947773.0,1074478384194047.9,2.544470362288365,4437697362257297.0,152845554267356.22
5905,0.018944204311838433,5356761977928169.0,5.728373771015897e+18,1.0790781793331814e+16,3.188581762119529e+20,1.4277699748792211e+17,6.545227672883265e+16,4.0885720445230904e+16,2.777787197926641e+16,1.9084535149909056e+16,1.235615418552943e+16,8409900232296213.0,5664410880901930.0,3758442171954928.0,1073854872536558.2,2.543249397799828,4435677453001083.5,152770347609475.1
5906,0.0189132440140767,5354196638034963.0,5.727185495985319e+18,1.0767938659365842e+16,3.188592277346423e+20,1.4258754782173584e+17,6.537631303509407e+16,4.0833383835209256e+16,2.7738605287264084e+16,1.905479692720032e+16,1.233517759696318e+16,8394365554712200.0,5653152775703877.0,3750378474363685.5,1073232232751818.9,2.542029804247732,4433659611169344.0,152695205886201.72
5907,0.018882359837222563,5351634172504380.0,5.725997421325541e+18,1.074514404151496e+16,3.188602785514437e+20,1.4239835317553806e+17,6.530042013993292e+16,4.0781103996038296e+16,2.7699388095048984e+16,1.9025102124247884e+16,1.2314235379349508e+16,8378859167259790.0,5641916993104504.0,3742332159174062.0,1072610464839831.2,2.5408115816320787,4431643836762082.5,152620129097536.22
5908,0.018851551781275976,5349074581336415.0,5.724809547036562e+18,1.0722397939779144e+16,3.1886132866235695e+20,1.4220941354932859e+17,6.522459804334911e+16,4.072888092771797e+16,2.766022040262106e+16,1.899545074105171e+16,1.2293327532688396e+16,8363381069938966.0,5630703533103799.0,3734303226386049.5,1071989568800594.5,2.5395947299528676,4429630129779297.0,152545117243478.53
5909,0.018820819846236944,5346517864531070.0,5.723621873118383e+18,1.0699700354158396e+16,3.188623780673822e+20,1.4202072894310741e+17,6.514884674534266e+16,4.0676714630248264e+16,2.7621102209980316e+16,1.896584277761181e+16,1.2272454056979838e+16,8347931262749728.0,5619512395701762.0,3726291675999648.0,1071369544634108.6,2.5383792492100983,4427618490220988.0,152470170324028.66
5910,0.01879016403210547,5343964022088344.0,5.722434399571002e+18,1.0677051284652712e+16,3.188634267665194e+20,1.4183229935687453e+17,6.5073166245913544e+16,4.062460510362919e+16,2.7582033517126756e+16,1.893627823392817e+16,1.2251614952223838e+16,8332509745692076.0,5608343580898393.0,3718297508014857.0,1070750392340373.9,2.537165139403771,4425608918087155.0,152395288339186.6
5911,0.018759658092249238,5341414762855270.0,5.721247106789448e+18,1.0654481482267858e+16,3.188644745326604e+20,1.4164423638371032e+17,6.499756592278129e+16,4.057256411626695e+16,2.7543028823378956e+16,1.8906774021047204e+16,1.2230826159511446e+16,8317131590098461.0,5597210226576019.0,3710331918557684.0,1070132686160659.0,2.535953205696035,4423602573050265.0,152320496355655.56
5912,0.018729135338643642,5338866224712124.0,5.720060039082398e+18,1.0631921447473632e+16,3.188655218790863e+20,1.4145628781506203e+17,6.4922024581611464e+16,4.052056507069971e+16,2.7504055359212644e+16,1.8877291918762732e+16,1.2210051650806784e+16,8301762733651282.0,5586082640156237.0,3702369603561537.5,1069515128267545.9,2.5347416283613327,4421596834165421.5,152245737720846.34
5913,0.01869868838667219,5336320553534108.0,5.718873171831014e+18,1.060940979567541e+16,3.188665685206073e+20,1.4126859378332288e+17,6.4846553998423384e+16,4.046862274503841e+16,2.7465131332066896e+16,1.8847853163027708e+16,1.2189311444046742e+16,8286422102092886.0,5574977319462100.0,3694424622499715.0,1068898439761331.1,2.5335314184775775,4419593157684907.0,152171043912132.78
5914,0.018668316992980945,5333777743682779.0,5.717686505099989e+18,1.0586946425408308e+16,3.188676144579728e+20,1.4108115392028469e+17,6.4771154142274824e+16,4.041673710045253e+16,2.7426256694100348e+16,1.8818457698043108e+16,1.2168605486632708e+16,8271109645694471.0,5563894221144341.0,3686496938429893.0,1068282618747269.9,2.5323225733880887,4417591539782312.5,152096414846805.84
5915,0.01863802091421588,5331237789519684.0,5.716500038954007e+18,1.0564531235207376e+16,3.18868659691932e+20,1.408939678577387e+17,6.469582498222331e+16,4.0364908098111416e+16,2.7387431397471532e+16,1.8789105468009812e+16,1.2147933725966e+16,8255825314727187.0,5552833301853657.0,3678586514409722.5,1067667663330615.5,2.5311150904361797,4415591976631221.5,152021850442156.22
5916,0.01860779990702299,5328700685406369.0,5.715313773457755e+18,1.0542164123607682e+16,3.1886970422323446e+20,1.4070703522747634e+17,6.462056648732646e+16,4.031313569918444e+16,2.7348655394339e+16,1.875979641712873e+16,1.2127296109447956e+16,8240569059462199.0,5541794518240757.0,3670693313496862.5,1067053571616621.6,2.529908966965166,4413594464405220.0,151947350615474.72
5917,0.01857765372804828,5326166425704386.0,5.714127708675923e+18,1.0519844989144298e+16,3.188707480526294e+20,1.4052035566128902e+17,6.454537862664187e+16,4.0261419864840984e+16,2.7309928636861324e+16,1.8730530489600764e+16,1.210669258447992e+16,8225340830170672.0,5530777826956350.0,3662817298748973.0,1066440341710542.4,2.528704200318364,4411598999277893.0,151872915284052.16
5918,0.018547582133937757,5323635004775282.0,5.712941844673199e+18,1.0497573730352296e+16,3.188717911808663e+20,1.403339287909682e+17,6.447026136922715e+16,4.020976055625044e+16,2.7271251077197056e+16,1.8701307629626836e+16,1.2086123098463232e+16,8210140577123772.0,5519783184651145.0,3654958433223712.5,1065827971717631.4,2.527500787839088,4409605577422827.5,151798544365179.25
5919,0.018517584881337413,5321106416980607.0,5.711756181514269e+18,1.0475350245766746e+16,3.188728336086944e+20,1.4014775424830525e+17,6.439521468413992e+16,4.015815773458219e+16,2.7232622667504764e+16,1.8672127781407852e+16,1.2065587598799232e+16,8194968250592664.0,5508810547975851.0,3647116679978740.5,1065216459743142.5,2.526298726870654,4407614195013609.0,151724237776146.88
5920,0.018487661726893256,5318580656681909.0,5.710570719263823e+18,1.045317443392272e+16,3.188738753368631e+20,1.3996183166509163e+17,6.4320238540437784e+16,4.0106611361005624e+16,2.7194043359943012e+16,1.8642990889144724e+16,1.2045086032889262e+16,8179823800848513.0,5497859873581177.0,3639292002071717.0,1064605803892329.8,2.5250980147563777,4405624848223822.5,151649995434245.78
5921,0.018457812427251252,5316057718240734.0,5.709385457986546e+18,1.0431046193355264e+16,3.1887491636612176e+20,1.3977616067311856e+17,6.4245332907178264e+16,4.0055121396690056e+16,2.7155513106670316e+16,1.861389689703833e+16,1.2024618348134638e+16,8164707178162470.0,5486931118117820.0,3631484362560292.5,1063996002270446.1,2.523898648839573,4403637533227052.5,151575817256766.72
5922,0.018428036739057466,5313537596018637.0,5.708200397747128e+18,1.0408965422599496e+16,3.188759566972197e+20,1.3959074090417789e+17,6.417049775341914e+16,4.000368780280499e+16,2.7117031859845324e+16,1.858484574928964e+16,1.200418449193675e+16,8149618332805731.0,5476024238236513.0,3623693724502143.0,1063387052982747.0,2.5227006264635583,4401652246196889.0,151501703161000.6
5923,0.018398334418957867,5311020284377166.0,5.707015538610258e+18,1.0386932020190466e+16,3.188769963309064e+20,1.394055719900608e+17,6.409573304821793e+16,3.995231054051976e+16,2.7078599571626556e+16,1.855583739009954e+16,1.1983784411696912e+16,8134557215049447.0,5465139190587952.0,3615920050954919.5,1062778954134485.5,2.5215039449716476,4399668983306915.5,151427653064238.16
5924,0.018368705126621036,5308505774399043.0,5.705830880668919e+18,1.0364945816320662e+16,3.1887803526852824e+20,1.3922065329385954e+17,6.402103872089304e+16,3.990098952917422e+16,2.704021614924935e+16,1.8526871717334804e+16,1.1963418014207922e+16,8119523738977294.0,5454275901628956.0,3608163280287676.0,1062171702769552.1,2.5203086015441873,4397687738454846.5,151353666825358.34
5925,0.01833914840334673,5305994053164929.0,5.704646424050634e+18,1.0343006557764902e+16,3.188790735121609e+20,1.3903598385069709e+17,6.394641465225802e+16,3.9849724637051976e+16,2.700188144511662e+16,1.8497948572307644e+16,1.1943085156696546e+16,8104517774503179.0,5443434260962245.0,3600423320735017.5,1061565294636357.8,2.519114593162606,4395708502760513.0,151279744231943.84
5926,0.01830966398812682,5303485114439484.0,5.703462168825242e+18,1.0321114130616924e+16,3.188801110626623e+20,1.388515632434499e+17,6.387186080413618e+16,3.97985158177076e+16,2.6963595403208936e+16,1.8469067890784144e+16,1.1922785779171596e+16,8089539265310563.0,5432614219741920.0,3592700130860199.0,1060959727646941.6,2.517921917140552,4393731271983192.0,151205885190651.88
5927,0.018280251627056213,5300978952227522.0,5.702278115060511e+18,1.0299268425976156e+16,3.188811479208468e+20,1.3866739107467502e+17,6.379737714126152e+16,3.974736302775944e+16,2.6925357970797228e+16,1.8440229611924068e+16,1.190251982461622e+16,8074588157733430.0,5421815731333608.0,3584993671034770.0,1060354999791081.9,2.516730570803609,4391756042048855.5,151132089612418.1
5928,0.018250911066229773,5298475560533854.0,5.701094262824204e+18,1.0277469334942e+16,3.1888218408752887e+20,1.3848346694692933e+17,6.372296362836797e+16,3.96962662238258e+16,2.6887169095152396e+16,1.8411433674887172e+16,1.1882287236013546e+16,8059664398105746.0,5411038749102924.0,3577303901630272.0,1059751109058555.6,2.5155405514773617,4389782808883474.0,151058357408178.03
5929,0.018221642051742468,5295974933363301.0,5.699910612184092e+18,1.0255716748613934e+16,3.188832195635226e+20,1.382997904627703e+17,6.36486202301897e+16,3.9645225362525144e+16,2.684902872354546e+16,1.8382680018833292e+16,1.1862087956346766e+16,8044767932761525.0,5400283226415520.0,3569630783018272.0,1059148053439142.4,2.5143518564873957,4387811568413023.5,150984688488867.44
5930,0.01819244432968916,5293477064720674.0,5.698727163207939e+18,1.0234010558091364e+16,3.1888425434964256e+20,1.381163612247548e+17,6.3574346911460616e+16,3.959424040047576e+16,2.6810936803247308e+16,1.835396858292218e+16,1.1841921928599008e+16,8029898708034736.0,5389549116637009.0,3561974275570312.0,1058545830922619.4,2.513164483159295,4385842316563474.0,150911082765421.88
5931,0.018163317646164755,5290981948610788.0,5.697543915963513e+18,1.0212350654473716e+16,3.18885288446703e+20,1.379331788354399e+17,6.350014363691474e+16,3.954331129429601e+16,2.677289328152888e+16,1.8325299306313604e+16,1.182178909575342e+16,8015056670259359.0,5378836373133020.0,3554334339657941.0,1057944439498764.8,2.5119784288186437,4383875049260797.5,150837540148776.9
5932,0.018134261747264152,5288489579038457.0,5.696360870518579e+18,1.0190736928860418e+16,3.1888632185551815e+20,1.3775024289738269e+17,6.342601037128605e+16,3.949243800060423e+16,2.673489810566111e+16,1.8296672128167348e+16,1.1801689400793152e+16,8000241765769378.0,5368144949269178.0,3546710935652710.0,1057343877157356.5,2.510793690791027,4381909762430966.0,150764060549868.22
5933,0.018105276379082255,5285999950008496.0,5.695178026940905e+18,1.0169169272350902e+16,3.188873545769025e+20,1.375675530131402e+17,6.335194707930858e+16,3.94416204760188e+16,2.669695122291494e+16,1.826808698764319e+16,1.1781622786701354e+16,7985453940898777.0,5357474798411111.0,3539104023926168.5,1056744141888172.5,2.5096102664020288,4379946451999952.0,150690643879631.38
5934,0.018076361287713956,5283513055525719.0,5.693995385298257e+18,1.0147647576044592e+16,3.188883866116703e+20,1.3738510878526952e+17,6.3277953725716296e+16,3.939085867715805e+16,2.66590525805613e+16,1.8239543823900908e+16,1.1761589196461174e+16,7970693141981536.0,5346825873924446.0,3531513564849866.5,1056145231680990.8,2.508428152977234,4377985113893727.5,150617290049002.0
5935,0.018047516219254135,5281028889594937.0,5.6928129456584e+18,1.0126171731040898e+16,3.188894179606359e+20,1.3720290981632754e+17,6.320403027524315e+16,3.934015256064028e+16,2.662120212587108e+16,1.8211042576100244e+16,1.1741588573055738e+16,7955959315351624.0,5336198129174799.0,3523939518795345.5,1055547144525588.9,2.5072473478422252,4376025744038262.0,150543998968915.66
5936,0.01801874091979775,5278547446220973.0,5.691630708089102e+18,1.010474162843929e+16,3.1889044862461365e+20,1.3702095570887171e+17,6.31301766926233e+16,3.928950208308397e+16,2.6583399806115308e+16,1.818258318340104e+16,1.172162085946824e+16,7941252407343054.0,5325591517527819.0,3516381846134172.0,1054949878411745.9,2.50606784832259,4374068338359532.5,150470770550308.1
5937,0.017990035135439668,5276068719408635.0,5.690448672658131e+18,1.0083357159339178e+16,3.188914786044178e+20,1.368392460654589e+17,6.305639294259066e+16,3.923890720110739e+16,2.654564556856487e+16,1.815416558496305e+16,1.1701685998681806e+16,7926572364289794.0,5315005992349121.0,3508840507237888.5,1054353431329239.2,2.504889651743912,4372112892783508.0,150397604704114.84
5938,0.017961398612274793,5273592703162739.0,5.689266839433251e+18,1.0062018214839986e+16,3.188925079008628e+20,1.3665778048864619e+17,6.298267898987923e+16,3.918836787132891e+16,2.650793936049071e+16,1.8125789719946036e+16,1.1681783933679588e+16,7911919132525826.0,5304441507004333.0,3501315462478044.0,1053757801267847.0,2.5037127554317746,4370159403236161.5,150324501341271.53
5939,0.017932831096398025,5271119391488100.0,5.68808520848223e+18,1.0040724686041146e+16,3.188935365147629e+20,1.3647655858099066e+17,6.290903479922302e+16,3.913788405036689e+16,2.647028112916376e+16,1.8097455527509788e+16,1.1661914607444732e+16,7897292658385133.0,5293898014859082.0,3493806672226189.5,1053162986217347.2,2.5025371567117634,4368207865643464.5,150251460372713.75
5940,0.017904332333904264,5268648778389533.0,5.686903779872835e+18,1.0019476464042084e+16,3.188945644469325e+20,1.3629557994504934e+17,6.283546033535604e+16,3.9087455694839656e+16,2.643267082185495e+16,1.806916294681408e+16,1.1642077962960388e+16,7882692888201698.0,5283375469278994.0,3486314096853874.0,1052568984167517.8,2.5013628529094625,4366258275931389.5,150178481709377.16
5941,0.017875902070888412,5266180857871851.0,5.68572255367283e+18,9998273439942230.0,3.188955916981859e+20,1.3611484418337934e+17,6.276195556301227e+16,3.903708276136558e+16,2.6395108385835228e+16,1.8040911917018692e+16,1.1622273943209706e+16,7868119768309503.0,5272873823629697.0,3478837696732648.0,1051975793108136.6,2.500189841350456,4364310630025908.5,150105565262197.3
5942,0.01784754005344534,5263715623939865.0,5.684541529949983e+18,9977115504840990.0,3.188966182693374e+20,1.3593435089853754e+17,6.268852044692566e+16,3.898676520656297e+16,2.635759376837548e+16,1.8012702377283368e+16,1.1602502491175812e+16,7853573245042516.0,5262393031276807.0,3471377432234053.0,1051383411028981.4,2.499018119360328,4362364923852991.0,150032710942109.78
5943,0.017819246027670006,5261253070598398.0,5.683360708772062e+18,9956002549837836.0,3.1889764416120134e+20,1.3575409969308138e+17,6.261515495183035e+16,3.8936502987050264e+16,2.6320126916746724e+16,1.7984534266767948e+16,1.15827635498419e+16,7839053264734750.0,5251933045585972.0,3463933263729656.0,1050791835919831.1,2.4978476842646646,4360421153338614.0,149959918660050.34
5944,0.01779101973965728,5258793191852258.0,5.682180090206832e+18,9934934466032174.0,3.188986693745921e+20,1.3557409016956773e+17,6.254185904246028e+16,3.888629605944577e+16,2.6282707778219856e+16,1.795640752463218e+16,1.1563057062191096e+16,7824559773720173.0,5241493819922808.0,3456505151590998.0,1050201065770463.4,2.4966785333890495,4358479314408747.0,149887188326954.53
5945,0.017762860935502067,5256335981706262.0,5.68099967432206e+18,9913911144523434.0,3.18899693910324e+20,1.3539432193055368e+17,6.246863268354944e+16,3.883614438036783e+16,2.6245336300065812e+16,1.792832209003584e+16,1.1543382971206548e+16,7810092718332767.0,5231075307652943.0,3449093056189629.0,1049611098570656.0,2.4955106640590676,4356539402989362.0,149814519853757.97
5946,0.017734769361299266,5253881434165225.0,5.679819461185512e+18,9892932476411044.0,3.189007177692114e+20,1.3521479457859629e+17,6.239547583983184e+16,3.878604790643482e+16,2.6208012429555532e+16,1.7900277902138706e+16,1.1523741219871408e+16,7795652044906515.0,5220677462142003.0,3441696937897100.0,1049021932310187.0,2.4943440736003026,4354601415006431.5,149741913151396.25
5947,0.017706744763143774,5251429543233959.0,5.678639450864956e+18,9871998352794432.0,3.1890174095206855e+20,1.3503550771625264e+17,6.232238847604148e+16,3.873600659426507e+16,2.6170736113959944e+16,1.7872274900100556e+16,1.1504131751168822e+16,7781237699775400.0,5210300236755615.0,3434316757084960.0,1048433564978834.5,2.49317875933834,4352665346385927.5,149669368130804.97
5948,0.0176787868871305,5248980302917281.0,5.677459643428157e+18,9851108664773026.0,3.189027634597099e+20,1.3485646094607979e+17,6.224937055691236e+16,3.868602040047694e+16,2.6133507300549988e+16,1.7844313023081168e+16,1.1484554508081942e+16,7766849629273404.0,5199943584859407.0,3426952474124759.0,1047845994566376.5,2.4920147185987633,4350731193053822.0,149596884702919.78
5949,0.017650895479354303,5246533707220001.0,5.676280038942882e+18,9830263303446234.0,3.189037852929496e+20,1.3467765387063462e+17,6.21764220471784e+16,3.863608928168874e+16,2.609632593659656e+16,1.7816392210240288e+16,1.1465009433593894e+16,7752487779734494.0,5189607459818994.0,3419604049388039.5,1047259219062590.2,2.4908519487071565,4348798950936084.5,149524462778676.22
5950,0.017623070285910154,5244089750146940.0,5.675100637476898e+18,9809462159913526.0,3.1890480645260214e+20,1.344990860924746e+17,6.210354291157378e+16,3.858621319451891e+16,2.6059191969370676e+16,1.7788512400737756e+16,1.1445496470687868e+16,7738152097492686.0,5179291815000025.0,3412271443246367.0,1046673236457255.2,2.489690446989106,4346868615958692.0,149452102269010.03
5951,0.017595311052892918,5241648425702909.0,5.673921439097971e+18,9788705125274312.0,3.189058269394819e+20,1.3432075721415658e+17,6.20307331148324e+16,3.853639209558577e+16,2.602210534614323e+16,1.776067353373332e+16,1.1426015562346996e+16,7723842528881944.0,5168996603768116.0,3404954616071284.0,1046088044740148.6,2.488530210770196,4344940184047614.5,149379803084856.78
5952,0.017567617526397496,5239209727892722.0,5.672742443873868e+18,9767992090628018.0,3.18906846754403e+20,1.3414266683823766e+17,6.195799262168828e+16,3.848662594150765e+16,2.598506601418516e+16,1.7732875548386754e+16,1.1406566651554424e+16,7709559020236253.0,5158721779488894.0,3397653528234340.5,1045503641901048.5,2.4873712373760095,4343013651128823.5,149307565137152.03
5953,0.017539989452518792,5236773650721195.0,5.671563651872355e+18,9747322947074072.0,3.1890786589817995e+20,1.339648145672749e+17,6.188532139687541e+16,3.843691468890291e+16,2.59480739207674e+16,1.770511838385784e+16,1.1387149681293302e+16,7695301517889595.0,5148467295527986.0,3390368140107085.5,1044920025929732.9,2.4862135241321326,4341089013128291.0,149235388336831.47
5954,0.017512426577351702,5234340188193141.0,5.6703850631612e+18,9726697585711904.0,3.1890888437162705e+20,1.3378720000382536e+17,6.18127194051278e+16,3.838725829438992e+16,2.5911129013160884e+16,1.7677401979306354e+16,1.1367764594546778e+16,7681069968175953.0,5138233105251020.0,3383098412061070.0,1044337194815979.8,2.485057068364149,4339166265971990.0,149163272594830.66
5955,0.01748492864699113,5231909334313376.0,5.669206677808167e+18,9706115897640940.0,3.1890990217555857e+20,1.3360982275044613e+17,6.174018661117946e+16,3.833765671458701e+16,2.5874231238636556e+16,1.7649726273892072e+16,1.1348411334298002e+16,7666864317429309.0,5128019162023621.0,3375844304467844.0,1043755146549567.1,2.4839018673976434,4337245405585891.5,149091217822085.25
5956,0.01745749540753195,5229481083086711.0,5.668028495881023e+18,9685577773960590.0,3.189109193107889e+20,1.3343268240969408e+17,6.166772297976429e+16,3.828810990611248e+16,2.58373805444653e+16,1.7622091206774744e+16,1.1329089843530102e+16,7652684511983631.0,5117825419211406.0,3368605777698949.0,1043173879120272.5,2.4827479185581987,4335326427895966.5,149019223929530.75
5957,0.017430126605069114,5227055428517965.0,5.666850517447538e+18,9665083105770324.0,3.189119357781323e+20,1.3325577858412666e+17,6.159532847561647e+16,3.823861782558481e+16,2.580057687791814e+16,1.7594496717114206e+16,1.130980006522627e+16,7638530498172932.0,5107651830180024.0,3361382792125951.0,1042593390517875.0,2.4815952191714024,4333409328828190.5,148947290828102.9
5958,0.017402821985697495,5224632364611951.0,5.665672742575475e+18,9644631784169550.0,3.189129515784033e+20,1.3307911087630075e+17,6.152300306346992e+16,3.818918042962227e+16,2.576382018626597e+16,1.7566942744070208e+16,1.1290541942369632e+16,7624402222331180.0,5097498348295091.0,3354175308120392.0,1042013678732152.0,2.480443766562838,4331494104308533.5,148875418428737.3
5959,0.017375581295511998,5222211885373483.0,5.664495171332602e+18,9624223700257694.0,3.18913966712416e+20,1.3290267888877344e+17,6.145074670805865e+16,3.813979767484324e+16,2.5727110416779724e+16,1.7539429226802524e+16,1.127131541794334e+16,7610299630792357.0,5087364926922234.0,3346983286053822.0,1041434741752881.6,2.479293558058089,4329580750262968.5,148803606642369.56
